doi,title,author,year,abstract,type
10.1609/aaai.v31i1.11231,"Inception-v4, Inception-ResNet and the Impact of Residual Connections on Learning",Christian Szegedy; Sergey Ioffe; Vincent Vanhoucke; Alexander Alemi,2017,"<jats:p>Very deep convolutional networks have been central to the largest advances in image recognition performance in recent years. One example is the Inception architecture that has been shown to achieve very good performance at relatively low computational cost. Recently, the introduction of residual connections in conjunction with a more traditional architecture has yielded state-of-the-art performance in the 2015 ILSVRC challenge; its performance was similar to the latest generation Inception-v3 network. This raises the question: Are there any benefits to combining Inception architectures with residual connections? Here we give clear empirical evidence that training with residual connections accelerates the training of Inception networks significantly. There is also some evidence of residual Inception networks outperforming similarly expensive Inception networks without residual connections by a thin margin. We also present several new streamlined architectures for both residual and non-residual Inception networks. These variations improve the single-frame recognition performance on the ILSVRC 2012 classification task significantly. We further demonstrate how proper activation scaling stabilizes the training of very wide residual Inception networks. With an ensemble of three residual and one Inception-v4 networks, we achieve 3.08% top-5 error on the test set of the ImageNet classification (CLS) challenge.</jats:p>",journal-article
10.1109/cvpr.2016.206,Seven Ways to Improve Example-Based Single Image Super Resolution,Radu Timofte; Rasmus Rothe; Luc Van Gool,2016,,proceedings-article
10.1109/cvpr.2018.00070,Recovering Realistic Texture in Image Super-Resolution by Deep Spatial Feature Transform,Xintao Wang; Ke Yu; Chao Dong; Chen Change Loy,2018,,proceedings-article
10.1109/cvpr.2018.00259,Crafting a Toolchain for Image Restoration by Deep Reinforcement Learning,Ke Yu; Chao Dong; Liang Lin; Chen Change Loy,2018,,proceedings-article
10.1109/cvprw.2018.00113,Unsupervised Image Super-Resolution Using Cycle-in-Cycle Generative Adversarial Networks,Yuan Yuan; Siyuan Liu; Jiawei Zhang; Yongbing Zhang; Chao Dong; Liang Lin,2018,,proceedings-article
10.1109/tcsvt.2017.2654543,Residual Networks of Residual Networks: Multilevel Residual Networks,Ke Zhang; Miao Sun; Tony X. Han; Xingfang Yuan; Liru Guo; Tao Liu,2018,,journal-article
10.1016/j.jvcir.2011.06.004,Evaluation of image resolution and super-resolution on face recognition performance,Clinton Fookes; Frank Lin; Vinod Chandran; Sridha Sridharan,2012,,journal-article
10.1021/acsnano.9b08011,"<i>De Novo</i>
                    -Designed Near-Infrared Nanoaggregates
for Super-Resolution Monitoring of Lysosomes in Cells, in Whole Organoids,
and
                    <i>in Vivo</i>",Hongbao Fang; Shankun Yao; Qixin Chen; Chunyan Liu; Yuqi Cai; Shanshan Geng; Yang Bai; Zhiqi Tian; Amanda L. Zacharias; Takanori Takebe; Yuncong Chen; Zijian Guo; Weijiang He; Jiajie Diao,2019,"<jats:title>Abstract</jats:title>
                  <jats:p>As the cleaners of cells, lysosomes play an important role in circulating organic matter within cells, recovering damaged organelles, and removing waste via endocytosis. Because lysosome dysfunction is associated with various diseaseslysosomal storage diseases, inherited diseases, rheumatoid arthritis, and even shockit is vital to monitor the movement of lysosomes in cells and in vivo. To that purpose, a method of optical imaging, super-resolution imaging technology (e.g., SIM and STORM), can overcome the limitations of traditional optical imaging and afford a range of possibilities for fluorescence imaging. However, the short wavelength excitation and easy photobleaching of super-resolution fluorescence probes somewhat problematize super-resolution imaging. As described herein, we designed a low-toxicity, photostable, near-infrared small molecule fluorescence probe HD-Br for use in the super-resolution imaging of lysosomes. The interaction of lysosomes and mitochondria was dynamically traced while using the probe’s properties to label the lysosomes. Because the probe has the optimal near-infrared excitation and emission wavelengths, liver organoid 3D imaging and Caenorhabditis elegans imaging were also performed. Altogether, our findings indicate valuable approaches and techniques for super-resolution 3D and in vivo imaging.</jats:p>",journal-article
10.1109/iccv.2019.00428,Embedded Block Residual Network: A Recursive Restoration Model for Single-Image Super-Resolution,Yajun Qiu; Ruxin Wang; Dapeng Tao; Jun Cheng,2019,,proceedings-article
10.1109/cvpr42600.2020.00545,Closed-Loop Matters: Dual Regression Networks for Single Image Super-Resolution,Yong Guo; Jian Chen; Jingdong Wang; Qi Chen; Jiezhang Cao; Zeshuai Deng; Yanwu Xu; Mingkui Tan,2020,,proceedings-article
10.1016/j.neucom.2017.09.062,Image super-resolution using a dilated convolutional neural network,Guimin Lin; Qingxiang Wu; Lida Qiu; Xixian Huang,2018,,journal-article
10.1016/j.neucom.2019.06.102,Single image super-resolution with multi-level feature fusion recursive network,Xin Jin; Qiming Xiong; Chengyi Xiong; Zhibang Li; Zhirong Gao,2019,,journal-article
10.1016/j.neucom.2017.08.041,A two-channel convolutional neural network for image super-resolution,Sumei Li; Ru Fan; Guoqing Lei; Guanghui Yue; Chunping Hou,2018,,journal-article
10.1007/978-3-030-58558-7_42,SRFlow: Learning the Super-Resolution Space with Normalizing Flow,Andreas Lugmayr; Martin Danelljan; Luc Van Gool; Radu Timofte,2020,,book-chapter
10.1109/iccv.2015.425,Deep Learning Face Attributes in the Wild,Ziwei Liu; Ping Luo; Xiaogang Wang; Xiaoou Tang,2015,,proceedings-article
10.1016/j.neucom.2021.02.008,Image super-resolution based on residually dense distilled attention network,Yujie Dun; Zongyang Da; Shuai Yang; Xueming Qian,2021,,journal-article
10.1016/j.neucom.2019.09.079,RBPNET: An asymptotic Residual Back-Projection Network for super-resolution of very low-resolution face image,Xiaozhen Chen; Xuebo Wang; Yao Lu; Weiqi Li; Zijian Wang; Zhuowei Huang,2020,,journal-article
10.1109/iccv.2019.00280,SROBB: Targeted Perceptual Loss for Single Image Super-Resolution,Mohammad Saeed Rad; Behzad Bozorgtabar; Urs-Viktor Marti; Max Basler; Hazim Kemal Ekenel; Jean-Philippe Thiran,2019,,proceedings-article
10.1109/iccv.2019.00319,RankSRGAN: Generative Adversarial Networks With Ranker for Image Super-Resolution,Wenlong Zhang; Yihao Liu; Chao Dong; Yu Qiao,2019,,proceedings-article
10.1016/j.neucom.2019.02.068,Generative collaborative networks for single image super-resolution,Mohamed El Amine Seddik; Mohamed Tamaazousti; John Lin,2020,,journal-article
10.5194/gmd-7-1247-2014,Root mean square error (RMSE) or mean absolute error (MAE)? – Arguments against avoiding RMSE in the literature,T. Chai; R. R. Draxler,2014,"<jats:p>Abstract. Both the root mean square error (RMSE) and the mean absolute error (MAE) are regularly employed in model evaluation studies. Willmott and Matsuura (2005) have suggested that the RMSE is not a good indicator of average model performance and might be a misleading indicator of average error, and thus the MAE would be a better metric for that purpose. While some concerns over using RMSE raised by Willmott and Matsuura (2005) and Willmott et al. (2009) are valid, the proposed avoidance of RMSE in favor of MAE is not the solution. Citing the aforementioned papers, many researchers chose MAE over RMSE to present their model evaluation statistics when presenting or adding the RMSE measures could be more beneficial. In this technical note, we demonstrate that the RMSE is not ambiguous in its meaning, contrary to what was claimed by Willmott et al. (2009). The RMSE is more appropriate to represent model performance than the MAE when the error distribution is expected to be Gaussian. In addition, we show that the RMSE satisfies the triangle inequality requirement for a distance metric, whereas Willmott et al. (2009) indicated that the sums-of-squares-based statistics do not satisfy this rule. In the end, we discussed some circumstances where using the RMSE will be more beneficial. However, we do not contend that the RMSE is superior over the MAE. Instead, a combination of metrics, including but certainly not limited to RMSEs and MAEs, are often required to assess model performance.</jats:p>",journal-article
10.1109/iccv48922.2021.00580,Mip-NeRF: A Multiscale Representation for Anti-Aliasing Neural Radiance Fields,Jonathan T. Barron; Ben Mildenhall; Matthew Tancik; Peter Hedman; Ricardo Martin-Brualla; Pratul P. Srinivasan,2021,,proceedings-article
10.1007/978-3-030-58526-6_36,Deep Local Shapes: Learning Local SDF Priors for Detailed 3D Reconstruction,Rohan Chabra; Jan E. Lenssen; Eddy Ilg; Tanner Schmidt; Julian Straub; Steven Lovegrove; Richard Newcombe,2020,,book-chapter
10.1109/cvpr46437.2021.01402,GLEAN: Generative Latent Bank for Large-Factor Image Super-Resolution,Kelvin C.K. Chan; Xintao Wang; Xiangyu Xu; Jinwei Gu; Chen Change Loy,2021,,proceedings-article
10.1109/cvpr46437.2021.00852,Learning Continuous Image Representation with Local Implicit Image Function,Yinbo Chen; Sifei Liu; Xiaolong Wang,2021,,proceedings-article
10.1109/cvpr.2018.00264,FSRNet: End-to-End Learning Face Super-Resolution with Facial Priors,Yu Chen; Ying Tai; Xiaoming Liu; Chunhua Shen; Jian Yang,2018,,proceedings-article
10.1109/cvpr46437.2021.01268,Taming Transformers for High-Resolution Image Synthesis,Patrick Esser; Robin Rombach; Bjorn Ommer,2021,,proceedings-article
10.1109/cvpr52688.2022.00195,LAR-SR: A Local Autoregressive Model for Image Super-Resolution,Baisong Guo; Xiaoyun Zhang; Haoning Wu; Yu Wang; Ya Zhang; Yan-Feng Wang,2022,,proceedings-article
10.1109/cvpr52688.2022.00193,GCFSR: a Generative and Controllable Face Super Resolution Method Without Facial and GAN Priors,Jingwen He; Wu Shi; Kai Chen; Lean Fu; Chao Dong,2022,,proceedings-article
10.1109/cvpr.2019.00167,Meta-SR: A Magnification-Arbitrary Network for Super-Resolution,Xuecai Hu; Haoyuan Mu; Xiangyu Zhang; Zilei Wang; Tieniu Tan; Jian Sun,2019,,proceedings-article
10.1109/cvpr.2019.00453,A Style-Based Generator Architecture for Generative Adversarial Networks,Tero Karras; Samuli Laine; Timo Aila,2019,,proceedings-article
10.48550/arxiv.1312.6114,,,,,
10.1109/cvpr52688.2022.00197,Local Texture Estimator for Implicit Representation Function,Jaewon Lee; Kyong Hwan Jin,2022,,proceedings-article
10.1109/iccv48922.2021.00404,Hierarchical Conditional Flow: A Unified Framework for Image Super-Resolution and Image Rescaling,Jingyun Liang; Andreas Lugmayr; Kai Zhang; Martin Danelljan; Luc Van Gool; Radu Timofte,2021,,proceedings-article
10.1109/cvpr42600.2020.00251,PULSE: Self-Supervised Photo Upsampling via Latent Space Exploration of Generative Models,Sachit Menon; Alexandru Damian; Shijia Hu; Nikhil Ravi; Cynthia Rudin,2020,,proceedings-article
10.1109/cvpr.2019.00459,Occupancy Networks: Learning 3D Reconstruction in Function Space,Lars Mescheder; Michael Oechsle; Michael Niemeyer; Sebastian Nowozin; Andreas Geiger,2019,,proceedings-article
10.1145/3503250,NeRF,Ben Mildenhall; Pratul P. Srinivasan; Matthew Tancik; Jonathan T. Barron; Ravi Ramamoorthi; Ren Ng,2021,"<jats:p>
                    We present a method that achieves state-of-the-art results for synthesizing novel views of complex scenes by optimizing an underlying continuous volumetric scene function using a sparse set of input views. Our algorithm represents a scene using a fully connected (nonconvolutional) deep network, whose input is a single continuous 5D coordinate (spatial location (
                    <jats:italic>x</jats:italic>
                    ,
                    <jats:italic>y</jats:italic>
                    ,
                    <jats:italic>z</jats:italic>
                    ) and viewing direction (
                    <jats:italic>θ, ϕ</jats:italic>
                    )) and whose output is the volume density and view-dependent emitted radiance at that spatial location. We synthesize views by querying 5D coordinates along camera rays and use classic volume rendering techniques to project the output colors and densities into an image. Because volume rendering is naturally differentiable, the only input required to optimize our representation is a set of images with known camera poses. We describe how to effectively optimize neural radiance fields to render photorealistic novel views of scenes with complicated geometry and appearance, and demonstrate results that outperform prior work on neural rendering and view synthesis.
                  </jats:p>",journal-article
10.1109/cvpr42600.2020.00356,Differentiable Volumetric Rendering: Learning Implicit 3D Representations Without 3D Supervision,Michael Niemeyer; Lars Mescheder; Michael Oechsle; Andreas Geiger,2020,,proceedings-article
10.48550/arxiv.1609.03499,,,,,
10.1109/cvpr52688.2022.01042,High-Resolution Image Synthesis with Latent Diffusion Models,Robin Rombach; Andreas Blattmann; Dominik Lorenz; Patrick Esser; Bjorn Ommer,2022,,proceedings-article
10.1109/tpami.2022.3204461,Image Super-Resolution Via Iterative Refinement,Chitwan Saharia; Jonathan Ho; William Chan; Tim Salimans; David J. Fleet; Mohammad Norouzi,2022,,journal-article
10.1109/iccv.2019.00239,PIFu: Pixel-Aligned Implicit Function for High-Resolution Clothed Human Digitization,Shunsuke Saito; Zeng Huang; Ryota Natsume; Shigeo Morishima; Hao Li; Angjoo Kanazawa,2019,,proceedings-article
10.1109/cvprw.2017.149,NTIRE 2017 Challenge on Single Image Super-Resolution: Methods and Results,Radu Timofte; Eirikur Agustsson; Luc Van Gool; Ming-Hsuan Yang; Lei Zhang; Bee Lim; Sanghyun Son; Heewon Kim; Seungjun Nah; Kyoung Mu Lee; Xintao Wang; Yapeng Tian; Ke Yu; Yulun Zhang; Shixiang Wu; Chao Dong; Liang Lin; Yu Qiao; Chen Change Loy; Woong Bae; Jaejun Yoo; Yoseob Han; Jong Chul Ye; Jae-Seok Choi; Munchurl Kim; Yuchen Fan; Jiahui Yu; Wei Han; Ding Liu; Haichao Yu; Zhangyang Wang; Honghui Shi; Xinchao Wang; Thomas S. Huang; Yunjin Chen; Kai Zhang; Wangmeng Zuo; Zhimin Tang; Linkai Luo; Shaohui Li; Min Fu; Lei Cao; Wen Heng; Giang Bui; Truc Le; Ye Duan; Dacheng Tao; Ruxin Wang; Xu Lin; Jianxin Pang; Jinchang Xu; Yu Zhao; Xiangyu Xu; Jinshan Pan; Deqing Sun; Yujin Zhang; Xibin Song; Yuchao Dai; Xueying Qin; Xuan-Phung Huynh; Tiantong Guo; Hojjat Seyed Mousavi; Tiep Huu Vu; Vishal Monga; Cristovao Cruz; Karen Egiazarian; Vladimir Katkovnik; Rakesh Mehta; Arnav Kumar Jain; Abhinav Agarwalla; Ch V. Sai Praveen; Ruofan Zhou; Hongdiao Wen; Che Zhu; Zhiqiang Xia; Zhengtao Wang; Qi Guo,2017,,proceedings-article
